diff_id,language,gen_intent,nli_signed_gold→gen_intent,nli_signed_diff→gen_intent,gen_content,nli_signed_gold→gen_content,nli_signed_diff→gen_content,gen_baseline,nli_signed_gold→gen_baseline,nli_signed_diff→gen_baseline
22565,js,Update JSLint configuration and listeners.,0.043336370144970715,0.35380587354302406,"The diff changes the way the ""Go to First JSLint Error"" command is enabled or disabled, and adds a new function to load project-wide JSLint configuration.",0.007004902057815343,0.3591540101915598,"""Update JSLint configuration and listeners""",0.023166961735114455,0.11544851958751678
22710,js,Split layout props into inner and outer objects.,-0.14779756031930447,0.9796223254234064,The diff changes the code in the `splitLayoutProps` function by adding a new line of code and removing a line of code.,0.00029625953175127506,0.567642530426383,Refactor splitLayoutProps to improve readability and reduce complexity.,-0.10163798741996288,0.030828306917101145
22922,js,Configure KeyMaster to respond to all shortcuts and implement shortcuts hash.,-0.19140401436015964,0.9964237320818938,The diff changes the code to use the `ShortcutsRoute` mixin to register shortcuts for the `save` action.,0.012056339532136917,0.9619201038731262,Refactor shortcuts route to use Keymaster.,-0.002858270425349474,0.382581889629364
22944,js,Update file item preview with new file type icon and link to file upload result.,-0.15963436663150787,0.7610298678046092,"The diff changes the code for the `fileItem` component in the `Dashboard` plugin of the Uppy library, adding a new `edit` button and a new `copyLink",-0.0596693679690361,0.01767170918174088,Refactor DashboardItem component to improve performance and reduce bundle size.,0.01711302250623703,0.01598978042602539
22960,js,Add 'node' to command to invoke script using NodeJS on Windows.,0.015808834694325924,0.9854477569460869,"The diff changes the way the `serverless` executable is invoked, adding a `node` prefix on Windows platforms.",0.5044510959414765,0.9312274453404825,Update shebang in serverless.js to invoke script using NodeJS on Windows.,0.5990004297345877,0.7843169160187244
23100,js,Refactor UI field component to use getComponentData() for data retrieval.,-0.09703147411346436,0.5996948080137372,The diff changes the implementation of the `extend` function in the `UI.Component` class.,0.015119704883545637,0.9239041223190725,Refactor UI fields component to use a function factory.,-0.33566478453576565,0.19733096659183502
23299,js,Update product.save() to include numberAffected parameter in callback.,0.2546444982290268,0.1484701782464981,"The diff changes the signature of the `handleSave` function, adding a new parameter `numberAffected` to the callback function.",0.028364096768200397,0.8579831784591079,Update handleSave function to include numberAffected parameter in callback.,0.09999504685401917,0.08187899738550186
23336,js,Fix Bluebird Promise implementation feature detection in JavaScriptAppEngine.,-0.9723911047913134,0.4093496948480606,The diff changes the implementation of the `MutationObserver` feature detection in the `InitializeJavaScriptAppEngine` function.,0.005945513024926186,0.8141083521768451,Fix issue with MutationObserver in JavaScriptAppEngine initialization.,-0.6368350628763437,0.36066266521811485
23371,js,Refactor moduleFor to use RSVP.all for async beforeEach.,-0.9900631963973865,0.34079086780548096,The diff changes the `beforeEach` function in the `moduleFor` function to use the `assert` object instead of the `args` array.,-0.48570796474814415,0.3622053191065788,Refactor moduleFor to use RSVP.all for async beforeEach.,-0.9900631963973865,0.34079086780548096
23419,js,Update URL mappings from config file.,0.000497198780067265,0.9120354019105434,The diff changes the variable `urlMappings` by extending it with the values from `config.urlMappings` and `require(config.appPath + ' / config / mappings,0.031738558784127235,0.8242959240451455,Update URL mappings in router.js.,-0.0007185549475252628,0.6357190907001495
23512,js,Update WebPlayer.js to use React Native Web Player from npmcdn.,0.014857321279123425,0.30431547574698925,Changes the data-src attribute of a React component.,0.02654910832643509,0.9877607317175716,Update WebPlayer.js to use React Native Web Player.,-0.46491532400250435,0.35287303663790226
23597,js,Refactor MySQLAdapter test to use require() instead of var.,-0.00032290516537614167,-0.07954825460910797,Changes the order of require statements in a JavaScript file.,-0.11838970053941011,0.5879721054807305,Refactor MySQLAdapter test to use require() instead of var.,-0.00032290516537614167,-0.07954825460910797
23737,js,Add optimization transform to browserify bundle.,0.004133948707021773,0.8968280199915171,The diff changes the `babelify` transform in the `browserifyBundle` method of the `Packager` prototype.,-0.005483158864080906,0.9657560879131779,Update browserify bundle optimization settings.,0.02964777871966362,0.5899700568988919
23793,js,Normalize line endings in text modules.,-0.6407508831471205,0.9847432801034302,The diff changes the line endings of the code from CRLF to LF.,0.0006312588229775429,0.28752560913562775,Refactor: Normalize line endings in text modules.,-0.5700072422623634,0.9602974492590874
23968,js,Fix fuzzy filename comparison in ImportScanner.,-0.037922609597444534,0.6328499559313059,The diff changes the code by adding a new line of code and modifying an existing line of code.,0.018691256642341614,0.6150092259049416,Fix import scanner to handle different file names.,-0.10441424697637558,0.6031982712447643
24176,js,"""Update selection range and measure line heights for improved scrolling performance""",-0.0007083315867930651,0.0578928217291832,"The diff changes the way the `paddingLeft` function is calculated in the `CodeMirror` library. In the original code, the function calculates the padding left of a line by",0.013663842342793941,0.41879402846097946,"""Fix self-resetting timeout for poller""",-0.01346119784284383,-0.0342320054769516
24610,js,Add package dependencies to the project's indirect dependencies file.,0.027767371269874275,0.5946360733360052,"The diff adds a new variable ""failed"" and sets it to false, and then checks if it is true later in the code. It also adds a new if statement that checks if the package",0.00030388031154870987,0.15458817221224308,Update package dependencies and add new packages.,0.03955335239879787,0.2569858655333519
24643,js,Fix event propagation in Path.SVG.js.,0.05512538552284241,-0.149628683924675,"The diff changes the implementation of the `Path.SVG.js` class, specifically the `extend` method and the `_fireMouseEvent` function.",-0.008164542727172375,0.7274859661702067,Refactor: Simplify Path.SVG.js,0.07414319552481174,0.14046570658683777
25309,js,Refactor withRoot to use context.,-0.08912486955523491,0.0045271217823028564,Changes the `withRoot` function to pass down props to the `BaseComponent`.,0.005960805341601372,0.46273123286664486,Refactor withRoot function to use context.,-0.08669644966721535,-0.013881951570510864
25410,js,Fix invalid policy configuration by checking for default policy.,0.8868294149287976,0.959183921571821,The diff changes the condition for checking the default policy in the `runPolicy` function.,0.011820527404779568,0.9710295503027737,Fix invalid policy configuration by adding default * policy.,0.7700207547750324,0.1726088523864746
25513,js,Update styles regex to support multiline comments.,-0.40983094461262226,0.34877651929855347,The diff changes the regular expression used to extract the styles section from the source code.,-0.008691662922501564,0.8323773578740656,Refactor buildApi.js to use a more efficient regex pattern.,-0.5884661227464676,-0.020154282450675964
25643,js,Update ESLint config to ignore unused variables in React app.,0.009471072349697351,0.051483943476341665,Changes the value of the 'no-unused-vars' rule in the ESLint config file.,0.006397279248631094,0.6163429040461779,Update ESLint config to ignore unused variables.,0.11908356007188559,0.5776193351484835
25684,js,Update MultiAtlasFile with normal maps.,0.852167024393566,0.8618534451816231,"The diff changes the code to add a normal map to the MultiAtlasFile class, which was previously missing.",0.007642339507583529,0.3311334326863289,Refactor MultiAtlasFile class to use new Class syntax and add normal map support.,0.0020283296253182925,0.3670327430590987
25919,js,Update party selection logic to handle deleted parties.,-0.8294900709297508,0.7451903624460101,"The diff changes the behavior of the code by adding a check for the existence of the selected party before setting the ""selected"" session variable.",0.006333502242341638,0.6711424458771944,Update party selection logic to handle deleted parties.,-0.8294900709297508,0.7451903624460101
26531,js,Update ScaleManager to handle full screen mode on Android devices.,-0.008924779249355197,0.10365000367164612,"The diff changes the code for the ScaleManager class in Phaser, adding a new property and method to the prototype.",-0.08384047914296389,0.9138976421672851,Update ScaleManager to handle full screen mode on iOS and Android devices.,-0.005692313192412257,0.4774184599518776
26875,js,"""Refactor ScaleManager to use new utils/Class and math/Vector2 modules""",-0.9237388353794813,0.048246351070702076,"The diff changes the order of the `require` statements, adds new `require` statements, and changes the order of the `var` declarations.",-0.018105953582562506,0.18038800358772278,"""Refactor ScaleManager class to improve compatibility and performance""",0.008574273437261581,-0.009446636540815234
